filepath,title
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bda3cdb5-32ef-433f-bc6a-e77617447d30_frame_170.jpg, C scrubs the pot with synthetic steel wool
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b6cabd89-707f-4db1-a9c5-fdb58e0a0793_frame_85.jpg, The girl X throws a stone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3937482-c973-4263-957d-1d5366329dad_frame_448.jpg, person P interacts with C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dc24022d-53b5-433b-a106-e7a1d2c94dfc_frame_326.jpg, C hits the garlic on the tray with knife in right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7285237a-0729-4300-aac1-64fb06512370_frame_639.jpg, The man P drops some cards on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/66fcbd1c-0300-4602-beae-8f63cf7670b8_frame_335.jpg, C stares at the book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d4c2429e-cf3c-439e-9908-737a47685cfe_frame_101.jpg, C repositions a container
/home/radiance/ego4d_dealt_data/frame_output_dir_1/977bfe54-64b5-458f-a456-0c94528b44fd_frame_255.jpg, a man X plays chess
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0919b674-ec6a-431d-8eec-12781b6d5775_frame_181.jpg, C Picks   from the plate
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a66d4dd8-ecf5-45fd-824c-267ea2440c67_frame_134.jpg, C takes the plastic bag from the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2eb4b0bf-624d-44e9-8a42-8374c9c623f0_frame_228.jpg, C connects other pipes in bonnet
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0919b674-ec6a-431d-8eec-12781b6d5775_frame_947.jpg, C Puts down tweezers in a drawer
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6cfa87d7-0e50-461b-a42e-6cf6f9a82367_frame_30.jpg, C picks
/home/radiance/ego4d_dealt_data/frame_output_dir_1/834a047c-45b0-4a17-9e29-0b6e1ac9a457_frame_222.jpg, C puts down a brick.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/127392a3-036a-4af6-9db9-ca00141229db_frame_77.jpg, C drops the wire plugs.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6c9d124f-2660-497d-8f5f-bf864de61f01_frame_195.jpg, C picks book with the right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/543e4c99-5d9f-407d-be75-c397d633fe56_frame_9.jpg, C opens the fridge with her left hand. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a02c4cbe-aa34-4807-96e8-cff20f0e5039_frame_1640.jpg, The woman Z picks up the cup of drink with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/40cf3628-b990-42e5-8a9b-922a5efa6adc_frame_767.jpg, C peels raffia from the stick in his left hand with the sickle in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0cf71e76-0ed9-4fb9-875f-be49528105b7_frame_134.jpg, C takes a book.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a0d266e9-284b-4e31-b7fa-5803b3805574_frame_306.jpg, C closes the dustbin
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11347764-f16d-43bc-9dae-3f1f046acfc8_frame_1188.jpg, C cuts cuts a piece of white masking tape from the white masking tape in her right hand with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dabe3ec5-21b9-462a-a30e-a442c6e6ee6c_frame_881.jpg, C touches the hand grinder cable on the wood
/home/radiance/ego4d_dealt_data/frame_output_dir_1/baaffbad-76a7-458a-8a54-7b593ab073f6_frame_1566.jpg, A Man S pulls a rack towards the man Q.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2c0c6508-397f-4c48-aeb7-abc7a3cae8d1_frame_614.jpg, C looks into the cabinet
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2c0c6508-397f-4c48-aeb7-abc7a3cae8d1_frame_109.jpg, C throws pepper
/home/radiance/ego4d_dealt_data/frame_output_dir_1/17be1d0a-f213-4126-ab6e-08e5c8ee5b93_frame_1729.jpg, The woman Y paints the woman X nail with the nail paint in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b8a836e5-7df8-4208-9e76-bc1b15ded94c_frame_265.jpg, C picks a piece of green pepper from the tray on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/58a01f3a-52ce-4024-ab3c-b179caf4dafd_frame_858.jpg, C drops the mould on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6da668d8-5614-4627-b128-ca748c6931a7_frame_44.jpg, C presses the paper punch on the piece of tracing paper with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cca1ae5d-4528-47e9-91c9-282d88f53680_frame_101.jpg, C picks the lid of the round case on the wooden door with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f765dcd7-3f3a-46ac-80b8-37875b6efca1_frame_223.jpg, C turns the needle to it's other side with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b0c747fb-6126-4d24-8a98-eed8c211834e_frame_263.jpg, C wipes the turnip with his fingers
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6c61d815-8ca2-41dd-b055-72abc1d6643a_frame_839.jpg, C wipes hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b5f9fda2-cdd5-46ec-abac-0d44c944fab1_frame_63.jpg, C removes the cut piece of leather with both hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c16b7aa2-1d14-4166-8a0a-e0bdd9d592ef_frame_44.jpg, C cuts grass with the lawn mower
/home/radiance/ego4d_dealt_data/frame_output_dir_1/58d22d9d-ce0b-4224-9064-0075186ca9f5_frame_127.jpg, C wipes drawer with cloth
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a71f72c5-5225-4b12-aba3-01fa46f53427_frame_108.jpg, C flips the page of the magazine
/home/radiance/ego4d_dealt_data/frame_output_dir_1/162c1bc4-89df-4475-a549-3faa7ef27c1e_frame_17.jpg, C folds the cloth with his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/64937c98-8ea8-4020-abcb-2415f13faa0f_frame_605.jpg,#CC moves
/home/radiance/ego4d_dealt_data/frame_output_dir_1/254029e5-fed4-40a7-bef1-12b9faff3202_frame_187.jpg, C stares at the building
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5f6f87ea-e1c3-4868-bb60-22c9e874d056_frame_934.jpg, the man D takes a dice from the table with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6498b686-829f-4e75-9495-78c1e5b4db46_frame_90.jpg, C wipes excess paint in the cloth
/home/radiance/ego4d_dealt_data/frame_output_dir_1/abca0171-5e73-426e-9ba1-49a6339b2ef5_frame_289.jpg, C drops egg crates on the ground with the tray in both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f6da4761-4774-4e05-bb2a-beca6db68f51_frame_1609.jpg, C packs concrete from the tray on the ground with the hand trowel in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/78c21deb-94a3-4055-84ba-44db0cd7d78d_frame_942.jpg, C places the cardboard in his right hand under the transparent paper.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/268b8232-2e94-47c6-928b-99ec175340c5_frame_226.jpg, C removes a cover
/home/radiance/ego4d_dealt_data/frame_output_dir_1/20bb209c-a0c3-4e31-823e-e3c48e812f8a_frame_132.jpg, A red car drives past C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe3ba281-b033-42e8-a0e0-29a2ff0d2e59_frame_890.jpg, C opens a book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3cc45922-12fc-46be-945d-75b02eefa755_frame_444.jpg, C moves the head.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ec7f37ae-4268-46b1-8289-dd67b48889de_frame_33.jpg, C examines the rubber bands with his hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/200a8f32-c44a-463d-ba39-0190a0bddf7a_frame_58.jpg, C cleans with the brush.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/af862b37-12f1-4b55-a1ca-1c162c4f98a0_frame_320.jpg, The woman B operates the phone with hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2d560d56-dc47-4c76-8d41-889c8aa55d66_frame_411.jpg, C clicks the mouse
/home/radiance/ego4d_dealt_data/frame_output_dir_1/029eeb9a-8853-48a4-a1dc-e8868b58adf3_frame_136.jpg, C coils the hose in his right hand around the cabinet.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/023bf95e-28de-43b4-a43f-720edba667a5_frame_89.jpg, C puts on a light switch with her left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/61b55205-9dbf-4e16-b693-ce49e8d60512_frame_187.jpg, C places the thread on the thread reel with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a7447699-b626-4e1a-932d-5cfc102c1834_frame_44.jpg, C drops a part of the thread with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cc681f7d-125b-43ec-9976-48d52c71cae7_frame_541.jpg, C lifts the wood
/home/radiance/ego4d_dealt_data/frame_output_dir_1/39208fca-0c54-48e9-b4f3-b4803bb67661_frame_1942.jpg, C removes the pipette in his right hand from the plastic container in his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5e7dbc32-08e0-4266-9bd3-27c412d1af7c_frame_287.jpg, C opens a cupboard with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/de37a11d-1dcd-4f5b-9054-155093b3a073_frame_10.jpg, The man Y inserts the socks in his right hand into the bag.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c41806a7-231e-494f-8e0b-f72587269f79_frame_1929.jpg, man A watches phone on table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3937482-c973-4263-957d-1d5366329dad_frame_1689.jpg, C picks a card
/home/radiance/ego4d_dealt_data/frame_output_dir_1/28254e60-9e37-4b4c-a1c4-0cf771d51611_frame_14.jpg, C drops the paper on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c6bc3b7f-36f6-47fd-88fd-c1a03396a1b6_frame_39.jpg, C puts the paper in the book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b68709fe-2a73-49c3-a468-afcf56ab234c_frame_888.jpg, C dips the bucket trowel into the bucket of water with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f23d445e-f995-401e-9f3b-be8a709f041f_frame_155.jpg, C touches the phone on the black shelf with the pen in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7d683e6b-ba5f-4c3f-9358-13ba16799993_frame_27.jpg, C removes a black cable wire from the battery terminal with his left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9f1ec24e-e9d1-407b-880d-957dc48f5e1c_frame_72.jpg, C sits down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c0f70e5c-e201-4b16-b665-85418f816f17_frame_136.jpg, C moves about
/home/radiance/ego4d_dealt_data/frame_output_dir_1/63932be6-4b53-4390-bf5b-1706282353f9_frame_60.jpg, C picks the first bottle again
/home/radiance/ego4d_dealt_data/frame_output_dir_1/48acd7ed-cafc-494b-9e47-8dddcdf0fa75_frame_26.jpg, The man X puts the glasses in the car's upper storage pouch with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11663dd8-aa9d-429d-80e2-2807b341350e_frame_58.jpg, C picks a bowl of avocado from the fridge with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cba13243-5ad3-4360-87df-6286867c473a_frame_1500.jpg, C turns the dough in the frying pan with the spoon in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/df77aa22-b198-4081-a10b-940bcd3639d5_frame_843.jpg, C picks a sachet of salt in the plate
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c9d5c48b-8a81-4f89-ad66-e8fd0f949506_frame_109.jpg, C operates the game pad.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cba13243-5ad3-4360-87df-6286867c473a_frame_457.jpg, C picks a vegetable from the bunch of vegetables.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/79b22dd6-e2c3-4995-9730-a0734c8297fd_frame_472.jpg, The man A taps a couch with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2674176e-35a7-4430-87b3-e52463e26d16_frame_1220.jpg, C pulls the twig with his left hand from the barb wire.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0329f5e4-623c-40db-9484-6326b7b68e2e_frame_150.jpg, C holds the teak leaves on her lap with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/86d604dc-238d-4b47-acdc-39b7dd414c88_frame_167.jpg, C places his left hand on the base of the engine.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/baac9e9a-0a0f-43a8-8d4a-f7415d9b04cf_frame_91.jpg, C takes the container of flux from the floor with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/68150eb1-47cd-4617-953a-0afdf67b2adb_frame_428.jpg, C disposes weeds into the dustbin
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c8a923dc-cfdb-48f4-a551-3182c6abc616_frame_134.jpg, C takes some Rangoli powder from the plate of Rangoli powder in her left hand with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f735d4bb-d65e-4965-ac0d-270c0b9e5993_frame_364.jpg, C removes the chili seeds with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c34effc7-6198-4c85-80c7-c8be85b77dd3_frame_1921.jpg, C dries a woman A's hair with an hair dryer in her right hand and a curler in her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/570fc280-231c-4a3e-99c2-12eefed1c122_frame_636.jpg, C moves down the ladder
/home/radiance/ego4d_dealt_data/frame_output_dir_1/abfb2520-e7ee-452b-a7ba-524244d25a17_frame_2085.jpg, C lifts biscuits in the plate on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a75199b2-6032-427c-bb94-0429e97e1859_frame_107.jpg, C removes excess water from hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7945525f-4496-40df-b633-e75d88a3d86c_frame_79.jpg, C lays the brick on the bricks with mortar on them
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6e68d2f9-6d37-4317-a3eb-9541321d558e_frame_395.jpg, the person X climbs the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0b530687-26d8-4c9d-9771-c758ecd2ecbf_frame_2656.jpg, A woman G picks a cup of smoothies with her right hand from a tray in her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9b58e3ab-7b6d-4e79-9eea-c21420b0eedc_frame_166.jpg, C brings out a ketchup from the fridge.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f43bb351-fb98-4a74-bd50-f57e91d3863f_frame_2.jpg, C picks a bowl from a table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f4802d42-db9e-4770-a151-f2f42a602231_frame_575.jpg, C paces around the kitchen.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7af460ca-08ba-4a4e-92d2-5f3e612e3642_frame_5.jpg, C uses phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/90d08ffc-4207-4c4e-9932-3754795d03b0_frame_0.jpg, C
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a25ce65f-5e53-4154-869d-ec61d2a6a9a8_frame_12.jpg, C spreads the cable
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9440d47e-8bd2-48a8-a85f-1ce407fd03b7_frame_1238.jpg, C packs the mortar on the ground with his hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/02424a8e-7b8d-4299-b915-71cd9af826f5_frame_385.jpg, C cuts raffia from the bamboo stick with the sickle in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e91bd0fd-abaa-4aa8-90db-21eae97c25f3_frame_301.jpg, C turns off the high pressure wheel blaster.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ee47d4d0-8664-411f-9361-a172f65e47f8_frame_539.jpg, C draws out a twig from the wire fence with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a6f336e0-4867-46b1-886d-dadcb2c8a33d_frame_19.jpg,#c c bend down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/df867500-2f10-48e0-8448-bde6b66780f7_frame_10.jpg, C touches the mobile phone with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/561afed5-2d03-4de3-8ed2-450fb37f95a2_frame_512.jpg, C adjusts himself
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d7480d27-f607-4a5a-8c31-9d299f70a4b8_frame_1705.jpg, C ties the spinach with the rubber band in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7c2e7ac9-2c2e-43de-b7e6-324af3241b3a_frame_30.jpg, The woman A holds a nylon pack of dices with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/26192bcd-7240-4d7b-8306-fa4eed0264f2_frame_707.jpg, C walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b48bf95b-8461-4fbf-91bc-3e383f4b11bf_frame_174.jpg, C walks around the house
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f5b2bff6-9fe8-4811-b371-1c188bb1b792_frame_118.jpg, C drops the Amaltaas flower into the plastic colander on the table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/df77aa22-b198-4081-a10b-940bcd3639d5_frame_944.jpg, C picks broccoli in the plate
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ce19b572-7341-426a-8c2f-fe067344c98d_frame_527.jpg, C puts the bag in the trolley.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7a8330bb-336d-48a0-9dfb-c9ae34ff9145_frame_76.jpg, C inserts wire inside cable connector
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cf42f87e-32a4-4858-bdb4-94f1a2a786cb_frame_15.jpg, C puts pegs in the peg bag
/home/radiance/ego4d_dealt_data/frame_output_dir_1/67a8114b-7f37-443d-8beb-64886095f935_frame_104.jpg, C picks a bottled drink with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9a33e9f1-a740-4810-a624-62b0c9935741_frame_115.jpg, C uses the hair dryer in her left hand on the portion of the hair of the woman X.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bc90df5d-6204-4c89-9268-e94038432793_frame_285.jpg, C drops the twig on the floor with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2a2ff7db-5460-4296-a8a7-946ba628226d_frame_350.jpg, C puts the dough on the tray with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/37dac5fa-d946-472f-a703-db8734f164c8_frame_6.jpg, C picks a cup of tea on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/25d0feb6-f66f-499f-a6b0-0ceb9df56896_frame_454.jpg, C adjusts the sewing machine.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8764c7c3-26aa-4390-9ba3-ff4de3294f45_frame_1092.jpg, C picks a lumber from the table saw with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f786bdd6-2d59-432d-8c2e-84482e2032c5_frame_145.jpg, C sweeps the sand on the ground with his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/17d468a8-c41d-4c00-8a9e-f76e4a085298_frame_376.jpg, C sprays the wood
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d4c2429e-cf3c-439e-9908-737a47685cfe_frame_30.jpg, C hold bowl
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1f340afb-8f67-4969-8465-ec5a03d90ecf_frame_308.jpg, C puts the needle inside the warp with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8a431195-083a-4e07-a99d-28c2591beaef_frame_129.jpg, C pours milk in the flour
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7156f0b1-8a17-4dd2-860f-9de4aceb4646_frame_126.jpg, C puts tape on table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/779be20a-e02a-4a60-8c4e-fc4a5318a5be_frame_570.jpg, C switches off a light in a room with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5e11cf07-d5f9-47c0-9e73-2b58028e9a8d_frame_691.jpg, a waiter places a plate of food on a table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/502dcb1d-0a24-4073-aba7-2e2cdcaba0d5_frame_270.jpg, C shifts the shrubs with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d4c2429e-cf3c-439e-9908-737a47685cfe_frame_179.jpg, C pours water
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3b989129-a310-4aa9-85f5-e5e9a90df99b_frame_546.jpg, C moves in the kitchen
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1be0198d-6877-4160-a2cd-ff5220267eeb_frame_38.jpg, C scrolls through the screen with a controller
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8d4895eb-b2d1-43b8-90f1-e80fcc37797b_frame_1435.jpg, C wipes both hands with the tissue.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d1d1b6da-e7f8-48e7-9ee4-d8382582695a_frame_35.jpg, C puts the cooking pot on the gas
